id,Name
http://purl.bioontology.org/ontology/UATC/V08CX,Other magnetic resonance imaging contrast media in ATC
http://purl.bioontology.org/ontology/UATC/G01AX15,copper usnate
http://purl.bioontology.org/ontology/UATC/S03AA05,hexamidine
http://purl.bioontology.org/ontology/STY/T057,Occupational Activity
http://purl.bioontology.org/ontology/UATC/L01XE14,bosutinib
http://purl.bioontology.org/ontology/UATC/V09EX02,xenon (127Xe) gas
http://purl.bioontology.org/ontology/UATC/R03DA04,theophylline
http://purl.bioontology.org/ontology/UATC/D07AB01,clobetasone
http://purl.bioontology.org/ontology/UATC/J05AR09,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat"
http://purl.bioontology.org/ontology/UATC/A06AC02,ethulose
http://purl.bioontology.org/ontology/UATC/D02BB,Protectives against UV-radiation for systemic use
http://purl.bioontology.org/ontology/UATC/C02LL01,pargyline and diuretics
http://purl.bioontology.org/ontology/UATC/A03DA06,trospium and analgesics
http://purl.bioontology.org/ontology/UATC/S03AA08,chloramphenicol
http://purl.bioontology.org/ontology/UATC/D01AA07,pyrrolnitrin
http://purl.bioontology.org/ontology/UATC/L01XE17,axitinib
http://purl.bioontology.org/ontology/UATC/C01DX14,cinepazet
http://purl.bioontology.org/ontology/UATC/S03AA,Antiinfectives
http://purl.bioontology.org/ontology/UATC/M04AX,Other antigout preparations in ATC
http://purl.bioontology.org/ontology/STY/T047,Disease or Syndrome
http://purl.bioontology.org/ontology/UATC/R01AD,Corticosteroid nasal preparations for topical use
http://purl.bioontology.org/ontology/UATC/C10AX11,mipomersen
http://purl.bioontology.org/ontology/UATC/J07AE51,"cholera, combinations with typhoid vaccine, inactivated, whole cell"
http://purl.bioontology.org/ontology/UATC/C08D,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS
http://purl.bioontology.org/ontology/UATC/A02BX05,bismuth subcitrate
http://purl.bioontology.org/ontology/UATC/A07BC54,"attapulgite, combinations"
http://purl.bioontology.org/ontology/UATC/A03AX30,trimethyldiphenylpropylamine
http://purl.bioontology.org/ontology/UATC/L01D,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES
http://purl.bioontology.org/ontology/UATC/A09AA02,"multienzymes (lipase, protease etc.)"
http://purl.bioontology.org/ontology/UATC/G03AA11,norgestimate and ethinylestradiol
http://purl.bioontology.org/ontology/UATC/C05BB02,polidocanol
http://purl.bioontology.org/ontology/UATC/N05BE01,buspirone
http://purl.bioontology.org/ontology/UATC/J01CA17,temocillin
http://purl.bioontology.org/ontology/UATC/C02DD,Nitroferricyanide derivatives acting on arteriolar smooth muscle
http://purl.bioontology.org/ontology/UATC/B05CB,Salt irrigating solutions
http://purl.bioontology.org/ontology/UATC/V09XA03,iodine (131I) human albumin
http://purl.bioontology.org/ontology/UATC/S01EC,"Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics"
http://purl.bioontology.org/ontology/UATC/C01DX01,itramin tosilate
http://purl.bioontology.org/ontology/UATC/G04BX14,dapoxetine
http://purl.bioontology.org/ontology/UATC/R03BB05,aclidinium bromide
http://purl.bioontology.org/ontology/UATC/C09DB06,losartan and amlodipine
http://purl.bioontology.org/ontology/UATC/A02AA03,magnesium peroxide
http://purl.bioontology.org/ontology/UATC/R03DA51,"diprophylline, combinations"
http://purl.bioontology.org/ontology/STY/T167,Substance
http://purl.bioontology.org/ontology/UATC/D05BA02,methoxsalen
http://purl.bioontology.org/ontology/UATC/D08AK05,"mercury, metallic"
http://purl.bioontology.org/ontology/UATC/C02CC,"Guanine derivatives, peripherally acting antiadrenergic agents"
http://purl.bioontology.org/ontology/UATC/C02D,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON"
http://purl.bioontology.org/ontology/UATC/L02AB01,megestrol
http://purl.bioontology.org/ontology/UATC/N02AA04,nicomorphine
http://purl.bioontology.org/ontology/UATC/N01AA,Ethers for general anesthesia
http://purl.bioontology.org/ontology/UATC/V09CA03,technetium (99mTc) mertiatide
http://purl.bioontology.org/ontology/UATC/C09AA08,cilazapril
http://purl.bioontology.org/ontology/UATC/D01AC10,bifonazole
http://purl.bioontology.org/ontology/UATC/C09CA06,candesartan
http://purl.bioontology.org/ontology/UATC/A02BX08,sulglicotide
http://purl.bioontology.org/ontology/UATC/C07BG01,labetalol and thiazides
http://purl.bioontology.org/ontology/UATC/N01AX14,esketamine
http://purl.bioontology.org/ontology/UATC/V10BX03,rhenium (186Re) etidronic acid
http://purl.bioontology.org/ontology/UATC/B05AA09,hemoglobin raffimer
http://purl.bioontology.org/ontology/UATC/G04BD12,mirabegron
http://purl.bioontology.org/ontology/UATC/C10BX06,"atorvastatin, acetylsalicylic acid and ramipril"
http://purl.bioontology.org/ontology/UATC/B01AD04,urokinase
http://purl.bioontology.org/ontology/UATC/D05BB,Retinoids for treatment of psoriasis
http://purl.bioontology.org/ontology/UATC/A09AC02,multienzymes and acid preparations
http://purl.bioontology.org/ontology/UATC/C07AA03,pindolol
http://purl.bioontology.org/ontology/UATC/A03AB08,tridihexethyl
http://purl.bioontology.org/ontology/UATC/D01AC07,tioconazole
http://purl.bioontology.org/ontology/UATC/V08BA,Barium sulfate containing X-ray contrast media
http://purl.bioontology.org/ontology/UATC/J05AB11,valaciclovir
http://purl.bioontology.org/ontology/UATC/C10AB11,choline fenofibrate
http://purl.bioontology.org/ontology/UATC/C01AC01,g-strophanthin
http://purl.bioontology.org/ontology/UATC/V04,DIAGNOSTIC AGENTS
http://purl.bioontology.org/ontology/UATC/N02BA79,"dipyrocetyl, combinations with psycholeptics"
http://purl.bioontology.org/ontology/UATC/C02LA71,"reserpine and diuretics, combinations with psycholeptics"
http://purl.bioontology.org/ontology/UATC/A02BD06,"esomeprazole, amoxicillin and clarithromycin"
http://purl.bioontology.org/ontology/UATC/N05CA15,methohexital
http://purl.bioontology.org/ontology/UATC/L02BG02,formestane
http://purl.bioontology.org/ontology/UATC/R01BA51,"phenylpropanolamine, combinations"
http://purl.bioontology.org/ontology/UATC/J05AX10,maribavir
http://purl.bioontology.org/ontology/UATC/G03CA53,"estradiol, combinations"
http://purl.bioontology.org/ontology/UATC/R03AC02,salbutamol
http://purl.bioontology.org/ontology/UATC/J06BB19,anthrax immunoglobulin
http://purl.bioontology.org/ontology/UATC/C07BB06,bevantolol and thiazides
http://purl.bioontology.org/ontology/UATC/D01AE10,ethyl hydroxybenzoate
http://purl.bioontology.org/ontology/UATC/N04AA,"Tertiary amines, anticholinergic"
http://purl.bioontology.org/ontology/UATC/C03EA,Low-ceiling diuretics and potassium-sparing agents
http://purl.bioontology.org/ontology/UATC/J01MA05,temafloxacin
http://purl.bioontology.org/ontology/UATC/S01AX04,nitrofural
http://purl.bioontology.org/ontology/UATC/R06AA02,diphenhydramine
http://purl.bioontology.org/ontology/UATC/C01BD04,dofetilide
http://purl.bioontology.org/ontology/UATC/B05BC,Solutions producing osmotic diuresis
http://purl.bioontology.org/ontology/UATC/M01CB04,aurothioglucose
http://purl.bioontology.org/ontology/UATC/A05AA03,cholic acid
http://purl.bioontology.org/ontology/UATC/P01AR53,"glycobiarsol, combinations"
http://purl.bioontology.org/ontology/UATC/N06DA01,tacrine
http://purl.bioontology.org/ontology/UATC/A01AD01,epinephrine
http://purl.bioontology.org/ontology/UATC/J04AK02,ethambutol
http://purl.bioontology.org/ontology/UATC/M01AB09,lonazolac
http://purl.bioontology.org/ontology/UATC/G03FB01,norgestrel and estrogen
http://purl.bioontology.org/ontology/UATC/A02AH,Antacids with sodium bicarbonate
http://purl.bioontology.org/ontology/UATC/R05DB27,levodropropizine
http://purl.bioontology.org/ontology/UATC/N05BA22,cloxazolam
http://purl.bioontology.org/ontology/UATC/L01XC19,blinatumomab
http://purl.bioontology.org/ontology/UATC/R05X,OTHER COLD PREPARATIONS in ATC
http://purl.bioontology.org/ontology/UATC/L02BG05,vorozole
http://purl.bioontology.org/ontology/UATC/A14A,ANABOLIC STEROIDS
http://purl.bioontology.org/ontology/UATC/C10AD,"Nicotinic acid and derivatives, lipid modifying, plain"
http://purl.bioontology.org/ontology/UATC/S01AX07,sodium borate
http://purl.bioontology.org/ontology/UATC/N04AA08,dexetimide
http://purl.bioontology.org/ontology/UATC/L01XX16,mitoguazone
http://purl.bioontology.org/ontology/UATC/G03CA03,estradiol
http://purl.bioontology.org/ontology/UATC/G03EA01,methyltestosterone and estrogen
http://purl.bioontology.org/ontology/UATC/L01XX03,altretamine
http://purl.bioontology.org/ontology/UATC/P02DA01,niclosamide
http://purl.bioontology.org/ontology/STY/T066,Machine Activity
http://purl.bioontology.org/ontology/UATC/J04AK05,bedaquiline
http://purl.bioontology.org/ontology/UATC/L04AB,Tumor necrosis factor alpha (TNF-) inhibitors
http://purl.bioontology.org/ontology/UATC/N05CF04,eszopiclone
http://purl.bioontology.org/ontology/STY/T184,Sign or Symptom
http://purl.bioontology.org/ontology/UATC/C10A,"LIPID MODIFYING AGENTS, PLAIN"
http://purl.bioontology.org/ontology/UATC/C08GA,Calcium channel blockers and diuretics
http://purl.bioontology.org/ontology/UATC/S02BA,Corticosteroids
http://purl.bioontology.org/ontology/UATC/N03AB03,amino(diphenylhydantoin) valeric acid
http://purl.bioontology.org/ontology/UATC/D06BB01,idoxuridine
http://purl.bioontology.org/ontology/UATC/N05AD08,droperidol
http://purl.bioontology.org/ontology/UATC/A11DA,"Vitamin B1, plain"
http://purl.bioontology.org/ontology/UATC/N05CD06,lormetazepam
http://purl.bioontology.org/ontology/UATC/G01AF14,propenidazole
http://purl.bioontology.org/ontology/UATC/J01XC01,fusidic acid
http://purl.bioontology.org/ontology/STY/T103,Chemical
http://purl.bioontology.org/ontology/UATC/D08AC03,propamidine
http://purl.bioontology.org/ontology/UATC/J01EE01,sulfamethoxazole and trimethoprim
http://purl.bioontology.org/ontology/UATC/C02LG03,picodralazine and diuretics
http://purl.bioontology.org/ontology/UATC/G03FB04,megestrol and estrogen
http://purl.bioontology.org/ontology/UATC/R01AX01,calcium hexamine thiocyanate
http://purl.bioontology.org/ontology/UATC/J01BA02,thiamphenicol
http://purl.bioontology.org/ontology/UATC/N05CM15,methylpentynol
http://purl.bioontology.org/ontology/UATC/G03XB02,ulipristal
http://purl.bioontology.org/ontology/UATC/S01FB02,ephedrine
http://purl.bioontology.org/ontology/UATC/J07BK01,"varicella, live attenuated"
http://purl.bioontology.org/ontology/UATC/R05DA,"Opium alkaloids and derivatives, cough suppressants"
http://purl.bioontology.org/ontology/UATC/G01AF17,oxiconazole
http://purl.bioontology.org/ontology/UATC/G02CB01,bromocriptine
http://purl.bioontology.org/ontology/UATC/N05CM18,dexmedetomidine
http://purl.bioontology.org/ontology/UATC/J02AB,"Imidazole derivatives, antimycotic for systemic use"
http://purl.bioontology.org/ontology/UATC/J01DD01,cefotaxime
http://purl.bioontology.org/ontology/UATC/G01AX06,furazolidone
http://purl.bioontology.org/ontology/UATC/M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM in ATC
http://purl.bioontology.org/ontology/UATC/G03CA06,chlorotrianisene
http://purl.bioontology.org/ontology/UATC/N05BX03,etifoxine
http://purl.bioontology.org/ontology/UATC/A10AC03,insulin (pork)
http://purl.bioontology.org/ontology/UATC/L01XX50,ixazomib
http://purl.bioontology.org/ontology/UATC/J05AX23,ibalizumab
http://purl.bioontology.org/ontology/UATC/C01E,OTHER CARDIAC PREPARATIONS in ATC
http://purl.bioontology.org/ontology/UATC/J04AA03,calcium aminosalicylate
http://purl.bioontology.org/ontology/UATC/G03AB04,norethisterone and ethinylestradiol
http://purl.bioontology.org/ontology/UATC/J06BB16,palivizumab
http://purl.bioontology.org/ontology/UATC/B01AF02,apixaban
http://purl.bioontology.org/ontology/UATC/V08AC10,calcium iopodate
http://purl.bioontology.org/ontology/UATC/B05XA07,calcium chloride
http://purl.bioontology.org/ontology/UATC/C10BX03,atorvastatin and amlodipine
http://purl.bioontology.org/ontology/UATC/H,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
http://purl.bioontology.org/ontology/UATC/B01AD01,streptokinase
http://purl.bioontology.org/ontology/UATC/C05CA54,"troxerutin, combinations"
http://purl.bioontology.org/ontology/UATC/B05CA04,sulfamethizole
http://purl.bioontology.org/ontology/UATC/G03AA16,dienogest and ethinylestradiol
http://purl.bioontology.org/ontology/UATC/R06AX27,desloratadine
http://purl.bioontology.org/ontology/UATC/L01XD04,aminolevulinic acid
http://purl.bioontology.org/ontology/UATC/L01CD01,paclitaxel
http://purl.bioontology.org/ontology/UATC/R01AD02,prednisolone
http://purl.bioontology.org/ontology/UATC/D10AE,Peroxide anti-acne preparations for topical use
http://purl.bioontology.org/ontology/UATC/S01XA12,dexpanthenol
http://purl.bioontology.org/ontology/UATC/H03BX02,dibromotyrosine
http://purl.bioontology.org/ontology/UATC/B03XA02,darbepoetin alfa
http://purl.bioontology.org/ontology/UATC/D08AG04,diiodohydroxypropane
http://purl.bioontology.org/ontology/STY/T026,Cell Component
http://purl.bioontology.org/ontology/UATC/M02AC,"Preparations with salicylic acid derivatives, topical for joint and muscle pain"
http://purl.bioontology.org/ontology/UATC/N02AJ09,codeine and other non-opioid analgesics
http://purl.bioontology.org/ontology/UATC/S01EB,"Parasympathomimetics, antiglaucoma preparations and miotics"
http://purl.bioontology.org/ontology/UATC/C07AB13,talinolol
http://purl.bioontology.org/ontology/UATC/P03AC53,"phenothrin, combinations"
http://purl.bioontology.org/ontology/UATC/A10AE03,insulin (pork)
http://purl.bioontology.org/ontology/UATC/L03AX09,thymopentin
http://purl.bioontology.org/ontology/UATC/R03BA,Glucocorticoid inhalants for obstructive airway disease
http://purl.bioontology.org/ontology/UATC/L01AD06,nimustine
http://purl.bioontology.org/ontology/UATC/J07BM01,"papillomavirus (human types 6, 11, 16, 18)"
http://purl.bioontology.org/ontology/UATC/S01,OPHTHALMOLOGICALS
http://purl.bioontology.org/ontology/UATC/M04AX02,pegloticase
http://purl.bioontology.org/ontology/UATC/J01RA10,ciprofloxacin and metronidazole
http://purl.bioontology.org/ontology/UATC/J01XE01,nitrofurantoin
http://purl.bioontology.org/ontology/UATC/V09CX03,sodium iothalamate (125I)
http://purl.bioontology.org/ontology/UATC/N05BD01,benzoctamine
http://purl.bioontology.org/ontology/UATC/G04CB02,dutasteride
http://purl.bioontology.org/ontology/UATC/J01DF01,aztreonam
http://purl.bioontology.org/ontology/UATC/N06AB06,sertraline
http://purl.bioontology.org/ontology/UATC/D02BB02,afamelanotide
http://purl.bioontology.org/ontology/UATC/D03,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS
http://purl.bioontology.org/ontology/UATC/A07AA54,"streptomycin, combinations"
http://purl.bioontology.org/ontology/UATC/L04AA34,alemtuzumab
http://purl.bioontology.org/ontology/UATC/S01EC02,diclofenamide
http://purl.bioontology.org/ontology/UATC/R05CB05,mesna
http://purl.bioontology.org/ontology/UATC/V03AB36,phentolamine
http://purl.bioontology.org/ontology/UATC/B03AA04,ferrous carbonate
http://purl.bioontology.org/ontology/UATC/S01XA15,ascorbic acid
http://purl.bioontology.org/ontology/UATC/S01AA14,benzylpenicillin
http://purl.bioontology.org/ontology/UATC/N05AC01,periciazine
http://purl.bioontology.org/ontology/UATC/V09AX,Other central nervous system diagnostic radiopharmaceuticals in ATC
http://purl.bioontology.org/ontology/UATC/G04CX04,fexapotide
http://purl.bioontology.org/ontology/UATC/J01GB05,neomycin
http://purl.bioontology.org/ontology/UATC/D08AJ05,benzoxonium chloride
http://purl.bioontology.org/ontology/UATC/C02LN,Serotonin antagonists and diuretics
http://purl.bioontology.org/ontology/UATC/A03DA03,bevonium and analgesics
http://purl.bioontology.org/ontology/UATC/A10BG02,rosiglitazone
http://purl.bioontology.org/ontology/UATC/N01AA02,vinyl ether
http://purl.bioontology.org/ontology/UATC/S01AA17,erythromycin
http://purl.bioontology.org/ontology/UATC/R05CB08,domiodol
http://purl.bioontology.org/ontology/UATC/L02AA04,fosfestrol
http://purl.bioontology.org/ontology/UATC/S01BB04,betamethasone and mydriatics
http://purl.bioontology.org/ontology/UATC/J01GB,Other aminoglycosides in ATC
http://purl.bioontology.org/ontology/UATC/J01FA05,oleandomycin
http://purl.bioontology.org/ontology/UATC/J01GB08,sisomicin
http://purl.bioontology.org/ontology/UATC/N01BX04,capsaicin
http://purl.bioontology.org/ontology/UATC/R05CB,Mucolytics
http://purl.bioontology.org/ontology/UATC/H01CA01,gonadorelin
http://purl.bioontology.org/ontology/UATC/C02CC02,guanethidine
http://purl.bioontology.org/ontology/UATC/A03AB21,fenpiverinium
http://purl.bioontology.org/ontology/UATC/D05AX05,tazarotene
http://purl.bioontology.org/ontology/UATC/C02CA01,prazosin
http://purl.bioontology.org/ontology/UATC/B03BB51,"folic acid, combinations"
http://purl.bioontology.org/ontology/UATC/A03BB01,butylscopolamine
http://purl.bioontology.org/ontology/STY/T002,Plant
http://purl.bioontology.org/ontology/UATC/A16AX14,migalastat
http://purl.bioontology.org/ontology/UATC/B05BA02,fat emulsions
http://purl.bioontology.org/ontology/UATC/J05AX01,moroxydine
http://purl.bioontology.org/ontology/UATC/G03GA09,corifollitropin alfa
http://purl.bioontology.org/ontology/UATC/C10AX01,dextrothyroxine
http://purl.bioontology.org/ontology/UATC/C09B,"ACE INHIBITORS, COMBINATIONS"
http://purl.bioontology.org/ontology/UATC/B03AD,Iron in combination with folic acid
http://purl.bioontology.org/ontology/UATC/J06A,IMMUNE SERA SYSTEMIC ANTIINFECTIVES
http://purl.bioontology.org/ontology/UATC/J01DC10,cefprozil
http://purl.bioontology.org/ontology/UATC/D07BC03,fluocortolone and antiseptics
http://purl.bioontology.org/ontology/UATC/D05AX,Other antipsoriatics for topical use in ATC
http://purl.bioontology.org/ontology/UATC/V09IA03,technetium (99mTc) pentavalent succimer
http://purl.bioontology.org/ontology/UATC/C03BD,"Xanthine derivatives, low-ceiling diuretics"
http://purl.bioontology.org/ontology/UATC/V03AC02,deferiprone
http://purl.bioontology.org/ontology/UATC/R06AE03,cyclizine
http://purl.bioontology.org/ontology/UATC/B06AB,Other hem products in ATC
http://purl.bioontology.org/ontology/UATC/A07FA51,"lactic acid producing organisms, combinations"
http://purl.bioontology.org/ontology/UATC/V07,ALL OTHER NON-THERAPEUTIC PRODUCTS
http://purl.bioontology.org/ontology/UATC/A16AX01,thioctic acid
http://purl.bioontology.org/ontology/UATC/C07FB13,metoprolol and amlodipine
http://purl.bioontology.org/ontology/STY/T077,Conceptual Entity
http://purl.bioontology.org/ontology/UATC/D07XB01,flumetasone
http://purl.bioontology.org/ontology/UATC/A10BB08,gliquidone
http://purl.bioontology.org/ontology/UATC/A07EC,Aminosalicylic acid and similar agents
http://purl.bioontology.org/ontology/UATC/D07AB19,dexamethasone
http://purl.bioontology.org/ontology/UATC/D07AB03,flumetasone
http://purl.bioontology.org/ontology/UATC/A12CC08,magnesium pidolate
http://purl.bioontology.org/ontology/UATC/N05BA13,halazepam
http://purl.bioontology.org/ontology/UATC/J01AA,Tetracyclines
http://purl.bioontology.org/ontology/UATC/A04AD14,rolapitant
http://purl.bioontology.org/ontology/STY/T067,Phenomenon or Process
http://purl.bioontology.org/ontology/UATC/C02CA04,doxazosin
http://purl.bioontology.org/ontology/UATC/A16AB02,imiglucerase
http://purl.bioontology.org/ontology/UATC/C03BB07,clofenamide and potassium
http://purl.bioontology.org/ontology/UATC/S01AD05,interferon
http://purl.bioontology.org/ontology/UATC/J07BC02,"hepatitis A, inactivated, whole virus"
http://purl.bioontology.org/ontology/UATC/A07XA,Other antidiarrheals in ATC
http://purl.bioontology.org/ontology/UATC/H02AB14,cloprednol
http://purl.bioontology.org/ontology/UATC/A03AD02,drotaverine
http://purl.bioontology.org/ontology/UATC/P01AX10,fumagillin
http://purl.bioontology.org/ontology/UATC/A07AA07,amphotericin B
http://purl.bioontology.org/ontology/UATC/N02BA57,"ethenzamide, combinations excl. psycholeptics"
http://purl.bioontology.org/ontology/UATC/A06AX04,linaclotide
http://purl.bioontology.org/ontology/UATC/A04AD01,scopolamine
http://purl.bioontology.org/ontology/UATC/G01AA03,amphotericin B
http://purl.bioontology.org/ontology/UATC/N07AA30,ambenonium
http://purl.bioontology.org/ontology/UATC/N06AB03,fluoxetine
http://purl.bioontology.org/ontology/UATC/C02AB02,methyldopa (racemic)
http://purl.bioontology.org/ontology/UATC/C05AX02,"bismuth preparations, combinations"
http://purl.bioontology.org/ontology/UATC/D05AX52,"calcipotriol, combinations"
http://purl.bioontology.org/ontology/UATC/C02KA,"Alkaloids, excl. rauwolfia, antihypertensives"
http://purl.bioontology.org/ontology/UATC/A10BD11,metformin and linagliptin
http://purl.bioontology.org/ontology/UATC/N03AD03,mesuximide
http://purl.bioontology.org/ontology/UATC/C03AA07,cyclopenthiazide
http://purl.bioontology.org/ontology/UATC/A06AB02,bisacodyl
http://purl.bioontology.org/ontology/UATC/A12CC30,magnesium (different salts in combination)
http://purl.bioontology.org/ontology/UATC/N06AX18,reboxetine
http://purl.bioontology.org/ontology/UATC/V09IA06,technetium (99mTc) arcitumomab
http://purl.bioontology.org/ontology/UATC/N06AA15,butriptyline
http://purl.bioontology.org/ontology/UATC/A10BD08,metformin and vildagliptin
http://purl.bioontology.org/ontology/UATC/J02AA,Antibiotics for systemic use
http://purl.bioontology.org/ontology/UATC/J01XX03,clofoctol
http://purl.bioontology.org/ontology/UATC/V04CA02,glucose
http://purl.bioontology.org/ontology/STY/T005,Virus
http://purl.bioontology.org/ontology/UATC/J01CE08,benzathine benzylpenicillin
http://purl.bioontology.org/ontology/UATC/H03CA,Iodine therapy
http://purl.bioontology.org/ontology/UATC/A03FA08,cinitapride
http://purl.bioontology.org/ontology/UATC/G02CA01,ritodrine
http://purl.bioontology.org/ontology/UATC/V03AE02,sevelamer
http://purl.bioontology.org/ontology/UATC/N04AA05,profenamine
http://purl.bioontology.org/ontology/UATC/N05AB10,perazine
http://purl.bioontology.org/ontology/UATC/N07BA01,nicotine
http://purl.bioontology.org/ontology/UATC/D10AA01,fluorometholone
http://purl.bioontology.org/ontology/UATC/L01XE32,cediranib
http://purl.bioontology.org/ontology/UATC/A09AB02,betaine hydrochloride
http://purl.bioontology.org/ontology/UATC/N03AE01,clonazepam
http://purl.bioontology.org/ontology/UATC/C02LA51,"reserpine and diuretics, combinations with other drugs"
http://purl.bioontology.org/ontology/UATC/V09DB03,technetium (99mTc) millimicrospheres
http://purl.bioontology.org/ontology/UATC/M03BA71,"phenprobamate, combinations with psycholeptics"
http://purl.bioontology.org/ontology/UATC/H02AB,"Glucocorticoids, Systemic"
http://purl.bioontology.org/ontology/UATC/G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION
http://purl.bioontology.org/ontology/UATC/J05AR24,"lamivudine, tenofovir disoproxil and doravirine"
http://purl.bioontology.org/ontology/UATC/A06AD02,magnesium oxide
http://purl.bioontology.org/ontology/UATC/D07AC01,betamethasone
http://purl.bioontology.org/ontology/UATC/S01ED,"Beta blocking agents, antiglaucoma preparations and miotics"
http://purl.bioontology.org/ontology/UATC/G04CA01,alfuzosin
http://purl.bioontology.org/ontology/UATC/P03BA01,cyfluthrin
http://purl.bioontology.org/ontology/UATC/B03AE02,"iron, multivitamins and folic acid"
http://purl.bioontology.org/ontology/UATC/A03AA30,piperidolate
http://purl.bioontology.org/ontology/UATC/C05AD03,benzocaine
http://purl.bioontology.org/ontology/UATC/N06AF04,tranylcypromine
http://purl.bioontology.org/ontology/UATC/B01AC04,clopidogrel
http://purl.bioontology.org/ontology/UATC/A12BA05,potassium gluconate
http://purl.bioontology.org/ontology/UATC/A08AX,Other antiobesity drugs in ATC
http://purl.bioontology.org/ontology/UATC/C03EA14,butizide and potassium-sparing agents
http://purl.bioontology.org/ontology/STY/T013,Fish
http://purl.bioontology.org/ontology/UATC/B05BB,Solutions affecting the electrolyte balance
http://purl.bioontology.org/ontology/UATC/C01EB04,crataegus glycosides
http://purl.bioontology.org/ontology/UATC/L01C,"PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS, ANTINEOPLASTIC DRUGS"
http://purl.bioontology.org/ontology/UATC/B02BD,Blood coagulation factors
http://purl.bioontology.org/ontology/UATC/R07AA30,lung surfactant combinations
http://purl.bioontology.org/ontology/UATC/C01DA04,methylpropylpropanediol dinitrate
http://purl.bioontology.org/ontology/UATC/V03AB27,4-dimethylaminophenol
http://purl.bioontology.org/ontology/UATC/R03BC,"Antiallergic inhalants for obstructive airway diseases, excl. corticosteroids"
http://purl.bioontology.org/ontology/UATC/B02B,VITAMIN K AND OTHER HEMOSTATICS
http://purl.bioontology.org/ontology/UATC/J01BA52,"thiamphenicol, combinations"
http://purl.bioontology.org/ontology/UATC/R06AX05,antazoline
http://purl.bioontology.org/ontology/UATC/G03A,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE
http://purl.bioontology.org/ontology/UATC/A02AB06,aloglutamol
http://purl.bioontology.org/ontology/UATC/L02AE02,leuprorelin
http://purl.bioontology.org/ontology/UATC/G01AF07,isoconazole
http://purl.bioontology.org/ontology/UATC/N05AE01,oxypertine
http://purl.bioontology.org/ontology/UATC/L02AE05,histrelin
http://purl.bioontology.org/ontology/UATC/C02BC,"Bisquaternary ammonium compounds, ganglion-blocking antiandrenergic"
